Carimbo de data/hora,Quote,Author
2021/12/15 23:46:10,"My Dad has given me a lot of advice, but this advice comes especially from the attitude point of view. He's never told me how to drive a car, how to do a corner, nothing like that. He believe this comes from the talent. You are born with it or you are not born with it.",Carlos Sainz Jr
2021/12/15 23:46:11,"When there's a rule that you can use only three engines for the whole season, and you are a team that is not worried about 2018, you are worried about being world champions in 2020, you need to make progress.",Carlos Sainz Jr
2021/12/15 23:46:12,"When I jumped in a go-kart at three or four, with my friends, I was super fast without anyone really teaching me.",Carlos Sainz Jr
2021/12/15 23:46:14,"You can imagine the long process and what you need to do as a driver to extract the maximum out of the car, what you need to do as a driver talking to the team about what you need, but what also the team can do for you to make that happen.",Carlos Sainz Jr
2021/12/15 23:46:16,"You never stop learning in F1. It's the typical thing that all drivers say, but it's absolutely true. But also, apart from driving, you learn a bit about the political side of F1. People don't realise how much there is outside the car.",Carlos Sainz Jr
2021/12/15 23:46:17,The day you perform at the highest level you need your car to be best of the rest.,Carlos Sainz Jr
2021/12/15 23:46:18,"This feels like a new start for me because it is my first two-year deal, a long-term project in F1. People sometimes underestimate how important that is for a driver to perform. To have that confidence, that support, that mutual trust.",Carlos Sainz Jr
2021/12/15 23:46:19,"I think the people that need to see my talent are seeing it, people who understand F1 well are valuing my performance.",Carlos Sainz Jr
2021/12/15 23:46:20,"Having two teams with the same engine and being used to being really close to each other which is the case with Red Bull and Toro Rosso, I think we can do a big step forward if we work together and there's a good relationship between the teams.",Carlos Sainz Jr
2021/12/15 23:46:21,"I do try rallying. I do like rallying a lot. We have a rally car there in the countryside in Madrid. And everytime I'm there, I just jump in and have some fun. I really like rallying.",Carlos Sainz Jr
2021/12/15 23:46:23,"There is clearly this gene inside me or this thing inside me that I've always had in my blood. I don't know, but since very little I've always wanted to be in racing cars, and that was without knowing who my dad was and what he was doing for a living.",Carlos Sainz Jr
2021/12/15 23:46:24,"As a driver, it's very important to feel at home and feel that the team wants you. I've always felt at McLaren it was pretty much love at first sight since we started talking.",Carlos Sainz Jr
2021/12/15 23:46:26,"There will always be jealous people and haters: people who assume that if they were in your shoes, they could do what you're doing. That's just the world we live in.",Lance Stroll
2021/12/15 23:46:27,I'll work on my weaknesses and build on my strengths.,Lance Stroll
2021/12/15 23:46:28,"When opportunities arise, you have to seize them.",Lance Stroll
2021/12/15 23:46:29,"After a lot of laps, you start to get dizzy.",Lance Stroll
2021/12/15 23:46:30,"F1 is a team sport, not an individual sport.",Lance Stroll
2021/12/15 23:46:32,"Don't get me wrong: I've had a lot of fortune, to come where I've come from, to be able to move to Europe, to go racing. But I had that fortune behind me. I grabbed it with both hands, and I made the best of it.",Lance Stroll
2021/12/15 23:46:33,I love Greece. It's really cool in the summer.,Lance Stroll
2021/12/15 23:46:34,I like the beach in the summer and the mountains in the winter.,Lance Stroll
2021/12/15 23:46:35,"I was always good at gym! Gym classes were good, but school really wasn't my thing, but I did it, got through it. It's definitely important.",Lance Stroll
2021/12/15 23:46:36,I've learned a tremendous amount. I've gained a lot of experience competing at the highest level with the best drivers in the world in F1.,Lance Stroll
2021/12/15 23:46:37,"My job remains the same, regardless of who is on the other side of the garage.",Lance Stroll
2021/12/15 23:46:38,A podium is always possible if you are in the right place at the right time.,Lance Stroll
2021/12/15 23:46:40,"Obviously, it is good to have competitiveness in the team and that urge to want to beat the driver next to you, but at the same time, I think we are gonna respect each other.",Lance Stroll
2021/12/15 23:46:41,The crucial thing for me is that I stick to my job.,Lance Stroll
2021/12/15 23:46:42,"I come from a background that, when I win, people try to put me down, and when I lose, people try to put me down. I accept that, and I actually find it kind of funny.",Lance Stroll
2021/12/15 23:46:43,You always want someone pushing you all the time who is competitive and at the top of their game so you can become a better driver.,Lance Stroll
2021/12/15 23:46:44,"In F1, nobody is here to help you, and you have to make your place, and that is done by everyone individually.",Lance Stroll
2021/12/15 23:46:46,"I think Formula One is - there's a lot of differences from track to track, grip levels, tyre compound, so you always have to press the reset button and work from scratch again.",Lance Stroll
2021/12/15 23:46:47,"The more experience you have, the less is needed, but I feel like I have good support around me and people helping me to be the best I can be.",Lance Stroll
2021/12/15 23:46:48,I know the Paul Ricard track from when I drove in Formula 3.,Lance Stroll
2021/12/15 23:46:49,I think the right way to work is by focusing on each task at hand and then move forward.,Lance Stroll
2021/12/15 23:46:51,I am focused on what I am doing. I am enjoying my time in Formula One; I am enjoying the experience.,Lance Stroll
2021/12/15 23:46:52,I still have my life outside of Formula One. It has always been the same.,Lance Stroll
2021/12/15 23:46:53,It was unbelievable: competing in my home town at a grand prix I was watching when I was three years old. It was massive and a dream come true.,Lance Stroll
2021/12/15 23:46:54,"Reaching F1 was always the ultimate goal, I suppose, ever since driving a go-kart my father had bought me for my fifth birthday.",Lance Stroll
2021/12/15 23:46:55,Nervous can be good. It means I'm ready to go.,Lance Stroll
2021/12/15 23:46:56,"I had people put my feet on the ground for me and say, 'No, you don't know everything, and you need to learn this and this and this,' and it took me time to realize that.",Lance Stroll
2021/12/15 23:46:57,The haters will always hate.,Lance Stroll
2021/12/15 23:46:58,"If you focus on the negative side, it just brings your confidence down.",Lance Stroll
2021/12/15 23:46:59,"Motor sport is very expensive. It's unfortunate, because you see so much talent that never makes it to the top due to the lack of financial support.",Lance Stroll
2021/12/15 23:47:00,"It's an incredible opportunity to work alongside my father. We have the same ambitions, the same vision.",Lance Stroll
2021/12/15 23:47:01,Everyone has a job to do; that's how I see it.,Lance Stroll
2021/12/15 23:47:02,"I think if you don't touch the wall in Monaco, you're not on the limit.",Lance Stroll
2021/12/15 23:47:04,You want to focus on the fans and on the positive energy that you receive from them.,Lance Stroll
2021/12/15 23:47:05,"All I can do is my talking on the track, and I believe that when they look at the facts, people can judge for themselves if it's good or bad.",Lance Stroll
2021/12/15 23:47:06,"I'm showing people what I'm made of, and if people don't want to accept that and face the facts, I can't help that.",Lance Stroll
2021/12/15 23:47:07,"The facts prove I deserve to be where I am, and no one can take that away from me, regardless of where I come from.",Lance Stroll
2021/12/15 23:47:08,"The lows have been frustrating, and very challenging times, but the highs have been phenomenal.",Lance Stroll
2021/12/15 23:47:09,"The Caribbean is great, but I also love the mountains as well. I'm a big skier, and I love spending time in Switzerland skiing. It really depends.",Lance Stroll
2021/12/15 23:47:11,"As a driver, you have to accept that some years are more challenging than others. That's part of the game.",Lance Stroll
2021/12/15 23:47:12,"I've really just had to learn and adapt more than ever before, because there's so much to do in F1. There's so much to be on top of as a driver. It really requires perfection just to walk out of a weekend with a decent result.",Lance Stroll
2021/12/15 23:47:13,"In F1, we see teams spending ridiculous amounts of money. That's the sport.",Lance Stroll
